Checker	Path	Line	Column	Message
INT13-C	convert.c	525	19	Use bitwise operators only on unsigned operands
INT01-C	convert.c	526	43	Use rsize_t or size_t for all integer values representing the size of an object
INT13-C	convert.c	526	20	Use bitwise operators only on unsigned operands
DCL00-C	convert.c	562	4	Const-qualify immutable objects: c
INT07-C	convert.c	564	12	Use only explicitly signed or unsigned char type for numeric values
DCL00-C	convert.c	568	4	Const-qualify immutable objects: c
INT01-C	convert.c	569	27	Use rsize_t or size_t for all integer values representing the size of an object
INT07-C	convert.c	570	12	Use only explicitly signed or unsigned char type for numeric values
INT01-C	convert.c	594	23	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	605	7	Use rsize_t or size_t for all integer values representing the size of an object
MEM34-C	convert.c	610	2	Only free memory allocated dynamically
DCL01-C	convert.c	627	2	Do not reuse variable names in subscopes: child_process
EXP12-C	convert.c	647	2	Do not ignore values returned by functions: strvec_push
EXP12-C	convert.c	658	2	Do not ignore values returned by functions: sigchain_push
EXP12-C	convert.c	677	2	Do not ignore values returned by functions: sigchain_pop
DCL01-C	convert.c	698	2	Do not reuse variable names in subscopes: async
EXP12-C	convert.c	701	2	Do not ignore values returned by functions: memset
EXP11-C	convert.c	753	30	Do not apply operators expecting one type to data of an incompatible type
MSC12-C	convert.c	777	3	Detect and remove code that has no effect
MEM01-C	convert.c	779	3	Store a new value in pointers immediately after free()
EXP11-C	convert.c	802	11	Do not apply operators expecting one type to data of an incompatible type
EXP36-C	convert.c	808	18	Do not convert pointers into more strictly aligned pointer types
MEM34-C	convert.c	812	4	Only free memory allocated dynamically
EXP12-C	convert.c	828	2	Do not ignore values returned by functions: sigchain_push
MSC12-C	convert.c	830	2	Detect and remove code that has no effect
EXP06-C	convert.c	830	2	Operands to the sizeof operator should not contain side effects
EXP06-C	convert.c	830	2	Operands to the sizeof operator should not contain side effects
INT01-C	convert.c	830	2	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	830	2	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	830	2	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	830	2	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	835	21	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	835	45	Use rsize_t or size_t for all integer values representing the size of an object
MSC12-C	convert.c	837	3	Detect and remove code that has no effect
EXP12-C	convert.c	891	3	Do not ignore values returned by functions: string_list_insert
EXP12-C	convert.c	892	3	Do not ignore values returned by functions: string_list_insert
EXP12-C	convert.c	912	2	Do not ignore values returned by functions: sigchain_pop
MSC12-C	convert.c	932	2	Detect and remove code that has no effect
EXP11-C	convert.c	933	10	Do not apply operators expecting one type to data of an incompatible type
MSC12-C	convert.c	935	3	Detect and remove code that has no effect
EXP12-C	convert.c	940	2	Do not ignore values returned by functions: sigchain_push
EXP12-C	convert.c	966	2	Do not ignore values returned by functions: sigchain_pop
DCL13-C	convert.c	1011	74	Declare function parameters that are pointers to values not changed by the function as const: cb
EXP36-C	convert.c	1027	3	Do not convert pointers into more strictly aligned pointer types
INT01-C	convert.c	1122	7	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1125	11	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1126	38	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1136	8	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1164	23	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1164	29	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1164	53	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1171	7	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1175	11	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1181	8	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1190	38	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1210	8	Use rsize_t or size_t for all integer values representing the size of an object
MEM34-C	convert.c	1224	2	Only free memory allocated dynamically
DCL01-C	convert.c	1228	68	Do not reuse variable names in subscopes: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL01-C	convert.c	1246	77	Do not reuse variable names in subscopes: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL01-C	convert.c	1263	60	Do not reuse variable names in subscopes: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL01-C	convert.c	1276	78	Do not reuse variable names in subscopes: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL01-C	convert.c	1289	57	Do not reuse variable names in subscopes: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL02-C	convert.c	1296	1	Use visually distinct identifiers: check
DCL00-C	convert.c	1319	3	Const-qualify immutable objects: eol_attr
EXP05-C	convert.c	1353	8	Do not cast away a const qualification
MEM34-C	convert.c	1354	3	Only free memory allocated dynamically
MSC01-C	convert.c	1384	2	Strive for logical completeness
INT13-C	convert.c	1414	6	Use bitwise operators only on unsigned operands
INT14-C	convert.c	1414	6	Avoid performing bitwise and arithmetic operations on the same data
INT13-C	convert.c	1423	6	Use bitwise operators only on unsigned operands
INT13-C	convert.c	1429	19	Use bitwise operators only on unsigned operands
INT13-C	convert.c	1430	7	Use bitwise operators only on unsigned operands
INT13-C	convert.c	1436	13	Use bitwise operators only on unsigned operands
MSC12-C	convert.c	1446	2	Detect and remove code that has no effect
EXP12-C	convert.c	1451	2	Do not ignore values returned by functions: encode_to_git
EXP12-C	convert.c	1452	2	Do not ignore values returned by functions: crlf_to_git
EXP12-C	convert.c	1453	2	Do not ignore values returned by functions: ident_to_git
INT13-C	convert.c	1465	6	Use bitwise operators only on unsigned operands
INT13-C	convert.c	1476	7	Use bitwise operators only on unsigned operands
INT13-C	convert.c	1483	6	Use bitwise operators only on unsigned operands
INT14-C	convert.c	1489	13	Avoid performing bitwise and arithmetic operations on the same data
INT13-C	convert.c	1494	13	Use bitwise operators only on unsigned operands
EXP36-C	convert.c	1504	16	Do not convert pointers into more strictly aligned pointer types
INT13-C	convert.c	1529	13	Use bitwise operators only on unsigned operands
DCL01-C	convert.c	1545	2	Do not reuse variable names in subscopes: free
DCL13-C	convert.c	1552	49	Declare function parameters that are pointers to values not changed by the function as const: filter
DCL13-C	convert.c	1571	48	Declare function parameters that are pointers to values not changed by the function as const: filter
DCL13-C	convert.c	1585	49	Declare function parameters that are pointers to values not changed by the function as const: filter
EXP11-C	convert.c	1606	41	Do not apply operators expecting one type to data of an incompatible type
INT01-C	convert.c	1625	12	Use rsize_t or size_t for all integer values representing the size of an object
DCL00-C	convert.c	1635	4	Const-qualify immutable objects: ch
INT07-C	convert.c	1638	17	Use only explicitly signed or unsigned char type for numeric values
INT07-C	convert.c	1645	17	Use only explicitly signed or unsigned char type for numeric values
INT07-C	convert.c	1674	21	Use only explicitly signed or unsigned char type for numeric values
MEM01-C	convert.c	1682	2	Store a new value in pointers immediately after free()
EXP36-C	convert.c	1692	48	Do not convert pointers into more strictly aligned pointer types
EXP11-C	convert.c	1714	31	Do not apply operators expecting one type to data of an incompatible type
DCL00-C	convert.c	1716	2	Const-qualify immutable objects: sz
INT01-C	convert.c	1732	38	Use rsize_t or size_t for all integer values representing the size of an object
DCL00-C	convert.c	1749	4	Const-qualify immutable objects: fed
EXP11-C	convert.c	1775	31	Do not apply operators expecting one type to data of an incompatible type
MEM01-C	convert.c	1778	2	Store a new value in pointers immediately after free()
EXP36-C	convert.c	1796	19	Do not convert pointers into more strictly aligned pointer types
EXP11-C	convert.c	1849	31	Do not apply operators expecting one type to data of an incompatible type
STR11-C	convert.c	1850	2	Do not specify the dimension of a character array initialized with a string literal
INT01-C	convert.c	1866	18	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1888	46	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1895	20	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	convert.c	1903	36	Use rsize_t or size_t for all integer values representing the size of an object
EXP11-C	convert.c	1928	31	Do not apply operators expecting one type to data of an incompatible type
MEM01-C	convert.c	1930	2	Store a new value in pointers immediately after free()
EXP36-C	convert.c	1940	38	Do not convert pointers into more strictly aligned pointer types
EXP12-C	convert.c	1942	2	Do not ignore values returned by functions: xsnprintf
EXP12-C	convert.c	2002	2	Do not ignore values returned by functions: memset
DCL00-C	copy.c	7	3	Const-qualify immutable objects: len
MSC01-C	copy.c	43	2	Strive for logical completeness
DCL00-C	copy.c	63	2	Const-qualify immutable objects: status
EXP36-C	credential.c	47	25	Do not convert pointers into more strictly aligned pointer types
EXP36-C	credential.c	91	25	Do not convert pointers into more strictly aligned pointer types
MEM01-C	credential.c	132	2	Store a new value in pointers immediately after free()
MEM34-C	credential.c	132	2	Only free memory allocated dynamically
INT13-C	credential.c	197	22	Use bitwise operators only on unsigned operands
INT07-C	credential.c	219	12	Use only explicitly signed or unsigned char type for numeric values
EXP12-C	credential.c	281	2	Do not ignore values returned by functions: strvec_push
EXP12-C	credential.c	293	2	Do not ignore values returned by functions: sigchain_push
EXP12-C	credential.c	296	2	Do not ignore values returned by functions: sigchain_pop
EXP12-C	credential.c	304	4	Do not ignore values returned by functions: finish_command
INT01-C	credential.c	343	16	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	credential.c	344	3	Do not ignore values returned by functions: credential_do
INT01-C	credential.c	368	16	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	credential.c	369	3	Do not ignore values returned by functions: credential_do
INT01-C	credential.c	379	16	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	credential.c	380	3	Do not ignore values returned by functions: credential_do
INT07-C	credential.c	486	9	Use only explicitly signed or unsigned char type for numeric values
DCL00-C	csum-file.c	18	2	Const-qualify immutable objects: ret
DCL00-C	csum-file.c	45	2	Const-qualify immutable objects: offset
MEM01-C	csum-file.c	58	2	Store a new value in pointers immediately after free()
DCL00-C	csum-file.c	82	3	Const-qualify immutable objects: cnt
INT01-C	csum-file.c	98	33	Use rsize_t or size_t for all integer values representing the size of an object
DCL00-C	csum-file.c	99	3	Const-qualify immutable objects: nr
INT01-C	csum-file.c	104	10	Use rsize_t or size_t for all integer values representing the size of an object
EXP05-C	csum-file.c	126	9	Do not cast away a const qualification
EXP36-C	csum-file.c	148	30	Do not convert pointers into more strictly aligned pointer types
DCL00-C	csum-file.c	195	2	Const-qualify immutable objects: offset
DCL00-C	csum-file.c	222	2	Const-qualify immutable objects: data_len
DCL02-C	ctype.c	20	1	Use visually distinct identifiers: sane_ctype
DCL02-C	ctype.c	33	1	Use visually distinct identifiers: tolower_trans_tbl
DCL01-C	date.c	13	38	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	18	2	Const-qualify immutable objects: year
DCL00-C	date.c	19	2	Const-qualify immutable objects: month
DCL01-C	date.c	43	37	Do not reuse variable names in subscopes: time
INT32-C	date.c	47	21	Ensure that operations on signed integers do not result in overflow
INT32-C	date.c	49	21	Ensure that operations on signed integers do not result in overflow
INT01-C	date.c	52	7	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	date.c	52	7	Use rsize_t or size_t for all integer values representing the size of an object
INT32-C	date.c	55	20	Ensure that operations on signed integers do not result in overflow
DCL01-C	date.c	68	42	Do not reuse variable names in subscopes: time
DCL01-C	date.c	68	67	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	74	48	Do not reuse variable names in subscopes: time
DCL01-C	date.c	74	65	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	84	53	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	89	2	Do not ignore values returned by functions: localtime_r
ERR33-C	date.c	91	14	Ensure that return values are compared against the proper type
MSC05-C	date.c	93	14	Do not manipulate time_t typed values directly
MSC05-C	date.c	95	14	Do not manipulate time_t typed values directly
MSC05-C	date.c	98	20	Do not manipulate time_t typed values directly
DCL01-C	date.c	109	39	Do not reuse variable names in subscopes: time
DCL01-C	date.c	111	2	Do not reuse variable names in subscopes: tm
INT05-C	date.c	125	17	Use strtol() or a related function to convert a string token to an integer
DCL01-C	date.c	132	37	Do not reuse variable names in subscopes: time
DCL00-C	date.c	185	3	Const-qualify immutable objects: totalmonths
DCL00-C	date.c	186	3	Const-qualify immutable objects: years
DCL00-C	date.c	187	3	Const-qualify immutable objects: months
DCL01-C	date.c	216	62	Do not reuse variable names in subscopes: time
DCL01-C	date.c	216	79	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	219	3	Do not reuse variable names in subscopes: time
DCL01-C	date.c	219	3	Do not reuse variable names in subscopes: tz
DCL01-C	date.c	283	35	Do not reuse variable names in subscopes: time
DCL01-C	date.c	285	2	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	342	3	Const-qualify immutable objects: sign
INT07-C	date.c	342	3	Use only explicitly signed or unsigned char type for numeric values
INT13-C	date.c	431	8	Use bitwise operators only on unsigned operands
DCL01-C	date.c	450	53	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	455	3	Const-qualify immutable objects: match
DCL00-C	date.c	463	3	Const-qualify immutable objects: match
INT01-C	date.c	470	18	Use rsize_t or size_t for all integer values representing the size of an object
DCL00-C	date.c	471	3	Const-qualify immutable objects: match
INT01-C	date.c	472	27	Use rsize_t or size_t for all integer values representing the size of an object
DCL01-C	date.c	500	93	Do not reuse variable names in subscopes: tm
ERR33-C	date.c	531	18	Ensure that return values are compared against the proper type
MSC05-C	date.c	531	46	Do not manipulate time_t typed values directly
MSC05-C	date.c	531	33	Do not manipulate time_t typed values directly
DCL01-C	date.c	542	69	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	556	37	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	562	32	Do not reuse variable names in subscopes: tm
MSC01-C	date.c	574	2	Strive for logical completeness
MSC05-C	date.c	593	7	Do not manipulate time_t typed values directly
DCL01-C	date.c	631	37	Do not reuse variable names in subscopes: tm
INT13-C	date.c	637	14	Use bitwise operators only on unsigned operands
INT13-C	date.c	636	15	Use bitwise operators only on unsigned operands
INT13-C	date.c	635	15	Use bitwise operators only on unsigned operands
INT13-C	date.c	634	14	Use bitwise operators only on unsigned operands
INT13-C	date.c	633	22	Use bitwise operators only on unsigned operands
DCL01-C	date.c	644	53	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	658	3	Do not reuse variable names in subscopes: time
MSC01-C	date.c	668	2	Strive for logical completeness
DCL00-C	date.c	674	4	Const-qualify immutable objects: match
DCL00-C	date.c	693	3	Const-qualify immutable objects: num1
DCL00-C	date.c	694	3	Const-qualify immutable objects: num2
DCL00-C	date.c	695	3	Const-qualify immutable objects: num3
DCL00-C	date.c	707	4	Const-qualify immutable objects: minutes
DCL00-C	date.c	708	4	Const-qualify immutable objects: hours
DCL00-C	date.c	756	2	Const-qualify immutable objects: n
INT32-C	date.c	783	13	Ensure that operations on signed integers do not result in overflow
INT32-C	date.c	794	12	Ensure that operations on signed integers do not result in overflow
INT32-C	date.c	821	9	Ensure that operations on signed integers do not result in overflow
DCL01-C	date.c	831	2	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	841	2	Do not ignore values returned by functions: memset
DCL00-C	date.c	857	3	Const-qualify immutable objects: c
MSC05-C	date.c	889	26	Do not manipulate time_t typed values directly
MSC05-C	date.c	890	47	Do not manipulate time_t typed values directly
MSC05-C	date.c	890	34	Do not manipulate time_t typed values directly
MSC05-C	date.c	892	54	Do not manipulate time_t typed values directly
MSC05-C	date.c	892	32	Do not manipulate time_t typed values directly
EXP05-C	date.c	998	7	Do not cast away a const qualification
DCL01-C	date.c	1005	2	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	1007	2	Do not ignore values returned by functions: time
MSC05-C	date.c	1009	48	Do not manipulate time_t typed values directly
DCL01-C	date.c	1019	36	Do not reuse variable names in subscopes: tm
MSC05-C	date.c	1033	17	Do not manipulate time_t typed values directly
EXP12-C	date.c	1034	2	Do not ignore values returned by functions: localtime_r
DCL01-C	date.c	1043	39	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	1045	2	Const-qualify immutable objects: number
DCL01-C	date.c	1065	33	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	1068	2	Do not ignore values returned by functions: update_tm
DCL01-C	date.c	1071	39	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	1074	2	Do not ignore values returned by functions: update_tm
DCL01-C	date.c	1077	34	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	1086	38	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	1092	34	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	1098	33	Do not reuse variable names in subscopes: tm
DCL01-C	date.c	1104	32	Do not reuse variable names in subscopes: tm
DCL13-C	date.c	1104	47	Declare function parameters that are pointers to values not changed by the function as const: now
DCL00-C	date.c	1106	2	Const-qualify immutable objects: n
DCL01-C	date.c	1118	32	Do not reuse variable names in subscopes: tm
DCL13-C	date.c	1118	47	Declare function parameters that are pointers to values not changed by the function as const: now
DCL00-C	date.c	1120	2	Const-qualify immutable objects: n
DCL01-C	date.c	1132	35	Do not reuse variable names in subscopes: tm
DCL13-C	date.c	1132	50	Declare function parameters that are pointers to values not changed by the function as const: now
EXP12-C	date.c	1135	2	Do not ignore values returned by functions: localtime_r
DCL01-C	date.c	1171	67	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	1182	3	Const-qualify immutable objects: match
DCL00-C	date.c	1191	3	Const-qualify immutable objects: len
DCL00-C	date.c	1201	4	Const-qualify immutable objects: len
DCL00-C	date.c	1217	3	Const-qualify immutable objects: len
EXP12-C	date.c	1219	4	Do not ignore values returned by functions: update_tm
DCL00-C	date.c	1228	3	Const-qualify immutable objects: match
EXP12-C	date.c	1238	4	Do not ignore values returned by functions: update_tm
EXP12-C	date.c	1246	3	Do not ignore values returned by functions: update_tm
EXP12-C	date.c	1259	3	Do not ignore values returned by functions: update_tm
DCL01-C	date.c	1269	67	Do not reuse variable names in subscopes: tm
DCL00-C	date.c	1273	2	Const-qualify immutable objects: number
MSC01-C	date.c	1275	2	Strive for logical completeness
DCL00-C	date.c	1281	4	Const-qualify immutable objects: match
DCL01-C	date.c	1300	2	Do not reuse variable names in subscopes: tm
EXP12-C	date.c	1304	2	Do not ignore values returned by functions: localtime_r
DCL00-C	date.c	1312	3	Const-qualify immutable objects: c
MSC05-C	date.c	1377	37	Do not manipulate time_t typed values directly
INT33-C	decorate.c	11	28	Ensure that division and remainder operations do not result in divide-by-zero errors
DCL01-C	decorate.c	14	87	Do not reuse variable names in subscopes: decoration
DCL00-C	decorate.c	16	2	Const-qualify immutable objects: size
DCL00-C	decorate.c	22	4	Const-qualify immutable objects: old
DCL00-C	decorate.c	38	2	Const-qualify immutable objects: old_size
EXP36-C	decorate.c	42	2	Do not convert pointers into more strictly aligned pointer types
DCL01-C	decorate.c	47	3	Do not reuse variable names in subscopes: decoration
EXP12-C	decorate.c	51	3	Do not ignore values returned by functions: insert_decoration
MEM34-C	decorate.c	53	2	Only free memory allocated dynamically
DCL01-C	decorate.c	57	9	Do not reuse variable names in subscopes: decoration
DCL00-C	decorate.c	59	2	Const-qualify immutable objects: nr
MEM01-C	delta-islands.c	23	1	Store a new value in pointers immediately after free()
EXP12-C	delta-islands.c	23	1	Do not ignore values returned by functions: memset
INT01-C	delta-islands.c	23	1	Use rsize_t or size_t for all integer values representing the size of an object
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT14-C	delta-islands.c	23	1	Avoid performing bitwise and arithmetic operations on the same data
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
EXP30-C	delta-islands.c	23	1	Do not depend on order of evaluation for side effects
MSC12-C	delta-islands.c	23	1	Detect and remove code that has no effect
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
EXP36-C	delta-islands.c	23	1	Do not convert pointers into more strictly aligned pointer types
EXP12-C	delta-islands.c	23	1	Do not ignore values returned by functions: memset
INT01-C	delta-islands.c	23	1	Use rsize_t or size_t for all integer values representing the size of an object
EXP36-C	delta-islands.c	23	1	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	23	1	Do not convert pointers into more strictly aligned pointer types
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT14-C	delta-islands.c	23	1	Avoid performing bitwise and arithmetic operations on the same data
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
EXP36-C	delta-islands.c	23	1	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	23	1	Do not convert pointers into more strictly aligned pointer types
DCL00-C	delta-islands.c	23	1	Const-qualify immutable objects: mask
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT14-C	delta-islands.c	23	1	Avoid performing bitwise and arithmetic operations on the same data
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	23	1	Use bitwise operators only on unsigned operands
DCL00-C	delta-islands.c	47	2	Const-qualify immutable objects: size
INT01-C	delta-islands.c	47	45	Use rsize_t or size_t for all integer values representing the size of an object
EXP36-C	delta-islands.c	48	35	Do not convert pointers into more strictly aligned pointer types
INT13-C	delta-islands.c	62	14	Use bitwise operators only on unsigned operands
INT13-C	delta-islands.c	74	22	Use bitwise operators only on unsigned operands
INT14-C	delta-islands.c	86	37	Avoid performing bitwise and arithmetic operations on the same data
EXP36-C	delta-islands.c	118	33	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	119	5	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	132	14	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	136	14	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	159	9	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	183	6	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	186	35	Do not convert pointers into more strictly aligned pointer types
INT01-C	delta-islands.c	197	16	Use rsize_t or size_t for all integer values representing the size of an object
EXP12-C	delta-islands.c	214	5	Do not ignore values returned by functions: parse_object
EXP36-C	delta-islands.c	234	43	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	235	43	Do not convert pointers into more strictly aligned pointer types
DCL01-C	delta-islands.c	241	10	Do not reuse variable names in subscopes: progress
EXP36-C	delta-islands.c	259	2	Do not convert pointers into more strictly aligned pointer types
DCL01-C	delta-islands.c	275	3	Do not reuse variable names in subscopes: tree
EXP36-C	delta-islands.c	284	16	Do not convert pointers into more strictly aligned pointer types
MEM34-C	delta-islands.c	310	2	Only free memory allocated dynamically
INT13-C	delta-islands.c	333	2	Use bitwise operators only on unsigned operands
EXP36-C	delta-islands.c	333	2	Do not convert pointers into more strictly aligned pointer types
MEM01-C	delta-islands.c	333	2	Store a new value in pointers immediately after free()
MEM34-C	delta-islands.c	333	2	Only free memory allocated dynamically
EXP05-C	delta-islands.c	333	2	Do not cast away a const qualification
MEM01-C	delta-islands.c	333	2	Store a new value in pointers immediately after free()
MEM34-C	delta-islands.c	333	2	Only free memory allocated dynamically
EXP36-C	delta-islands.c	343	33	Do not convert pointers into more strictly aligned pointer types
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	351	3	Use rsize_t or size_t for all integer values representing the size of an object
EXP36-C	delta-islands.c	351	3	Do not convert pointers into more strictly aligned pointer types
DCL00-C	delta-islands.c	378	2	Const-qualify immutable objects: pos
EXP36-C	delta-islands.c	385	7	Do not convert pointers into more strictly aligned pointer types
EXP36-C	delta-islands.c	395	33	Do not convert pointers into more strictly aligned pointer types
INT01-C	delta-islands.c	407	19	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	409	9	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	416	14	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	419	9	Use rsize_t or size_t for all integer values representing the size of an object
INT01-C	delta-islands.c	421	18	Use rsize_t or size_t for all integer values representing the size of an object
DCL00-C	delta-islands.c	441	3	Const-qualify immutable objects: pos
EXP36-C	delta-islands.c	443	11	Do not convert pointers into more strictly aligned pointer types
DCL01-C	delta-islands.c	452	2	Do not reuse variable names in subscopes: ref
EXP36-C	delta-islands.c	455	2	Do not convert pointers into more strictly aligned pointer types
INT13-C	delta-islands.c	457	2	Use bitwise operators only on unsigned operands
EXP36-C	delta-islands.c	457	2	Do not convert pointers into more strictly aligned pointer types
MEM34-C	delta-islands.c	481	2	Only free memory allocated dynamically
DCL01-C	delta-islands.c	484	51	Do not reuse variable names in subscopes: progress
EXP12-C	delta-islands.c	492	2	Do not ignore values returned by functions: for_each_ref
